system:index,area_ha,dNBR,fire_class,fire_date_str,fire_year,nbr_post,nbr_post2,nbr_post3,nbr_pre,sensor,severity,.geo
00000000000000000200,0.03,0.07438692060650469,소규모,2016-04-15,2016,0.10313960468957618,0.08766324253293532,0.09469439226280209,0.17752652529608087,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.33075873371357,38.08473618737591]}"
00000000000000000209,0.03,0.10399895963298084,소규모,2016-04-30,2016,0.1712371060677561,0.18273963066639304,0.18160081265809375,0.27523606570073694,Landsat-8,low,"{""type"":""Point"",""coordinates"":[128.69181014825685,37.85118631060062]}"
0000000000000000020b,0.03,0.036771573494368964,소규모,2016-05-07,2016,0.1437555588434459,0.12698386494707947,0.1415322480489552,0.18052713233781487,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.9266665416408,37.36185347919758]}"
0000000000000000021e,0.03,0.1649365088871936,소규모,2016-06-02,2016,0.09066470728578216,0.07385069832055392,0.04837210646986893,0.25560121617297576,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.85899722180795,37.13696763576914]}"
00000000000000000234,0.03,0.1661887923916408,소규모,2016-08-23,2016,0.0904466824549011,0.08224648365153835,0.07805701057955962,0.2566354748465419,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.85739194542869,37.21215699773234]}"
00000000000000000238,0.03,2.1864058677062426E-4,소규모,2016-11-24,2016,0.11151777918886151,0.06085439352612137,0.060059300589059554,0.11173641977563213,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.2953936032587,37.51499238667606]}"
0000000000000000023a,0.03,0.0754302893750525,소규모,2016-11-25,2016,0.13184122333473208,0.11532859090093486,0.10946272437686415,0.20727151270978458,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.9976752645701,37.46398918882675]}"
0000000000000000023d,0.03,-0.0549264872627436,소규모,2016-12-01,2016,0.12996724467319584,0.05908550871092175,0.14315619112047254,0.07504075741045224,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.00280076943474,37.45924024620483]}"
00000000000000000161,0.04,0.07083553931002798,소규모,2016-01-24,2016,0.17069151730330667,0.19041170748599962,0.17542845835096418,0.24152705661333465,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.50533699905705,37.86341762479023]}"
000000000000000001a3,0.04,0.08568613256256574,소규모,2016-03-16,2016,0.05147075400370358,0.12111174496057063,0.030924976456845804,0.13715688656626931,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.07552225076117,37.44612603000665]}"
000000000000000001c7,0.04,0.08610127404164591,소규모,2016-03-28,2016,0.1899130846618926,0.1447509299969696,0.14209057664458707,0.2760143587035385,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.60687073004401,37.31200964762216]}"
000000000000000001c8,0.04,0.08610127404164591,소규모,2016-03-28,2016,0.1899130846618926,0.1447509299969696,0.14209057664458707,0.2760143587035385,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.60687073004401,37.31200964762216]}"
00000000000000000205,0.04,0.016859547404775854,소규모,2016-04-16,2016,0.2186334170050396,0.06716799987842192,0.09983168176803615,0.23549296440981546,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.0786728374517,37.427027700194735]}"
00000000000000000233,0.04,0.19892375698149214,소규모,2016-08-18,2016,0.11566431085941989,0.10981389808887618,0.10253233015027756,0.31458806784091203,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.85421706547864,37.41026593933485]}"
000000000000000000b4,0.05,-0.11157311853997084,소규모,2016-04-24,2016,0.2945774459522597,0.20555252786253528,0.2590636015476276,0.18300432741228886,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[129.33116497550205,37.23001569745139]}"
0000000000000000011d,0.05,0.1284231578788777,소규모,2016-06-20,2016,0.11702079224414257,0.13555430676067082,0.06847180642208602,0.24544395012302028,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.88235845222694,37.29624672539823]}"
00000000000000000136,0.05,0.001455026152660771,소규모,2016-01-12,2016,0.15586676959935963,0.216381577859605,0.16629404226615338,0.1573217957520204,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.03868561695865,38.152304945638775]}"
0000000000000000016b,0.05,0.07034364273995565,소규모,2016-01-29,2016,0.1043612416752135,0.22358080624934387,0.09015112886578837,0.17470488441516915,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.1174823916741,37.808659863853904]}"
0000000000000000016e,0.05,0.09858181175083314,소규모,2016-01-31,2016,0.10678937938704763,0.1594117279204063,0.10361558042887184,0.20537119113788077,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.21082029492482,37.365902342954115]}"
00000000000000000174,0.05,0.0653470332735435,소규모,2016-02-26,2016,0.12329312276335304,0.13096161740330334,0.14234220203965783,0.18864015603689654,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.72777279825291,37.123389673061396]}"
00000000000000000175,0.05,0.22957114468429818,소규모,2016-02-04,2016,0.09624671207889159,0.12110363396086864,0.06669109270365271,0.32581785676318975,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.76419227431063,37.34629121652105]}"
000000000000000001e3,0.05,0.1670463703781846,소규모,2016-04-06,2016,0.11335992935630379,0.06408712213353304,0.04498060938224411,0.2804062997344884,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.78171654145066,37.19530159575032]}"
000000000000000001e6,0.05,0.14161047896511364,소규모,2016-04-06,2016,0.09698584639807052,0.052828050522444374,0.034728126449861105,0.23859632536318415,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.78398176478584,37.19234967085294]}"
00000000000000000213,0.05,0.13087679473931962,소규모,2016-05-18,2016,0.05852762693438696,0.08303220768359931,0.012442415884384004,0.18940442167370658,Landsat-8,low,"{""type"":""Point"",""coordinates"":[128.58739137888833,38.125443320892806]}"
00000000000000000216,0.05,0.08330546543815551,소규모,2016-05-21,2016,0.0938844081937111,0.15095736015065303,0.05502543672088367,0.1771898736318666,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.98160912347453,38.0775436573767]}"
0000000000000000022f,0.05,0.14235304547499217,소규모,2016-06-20,2016,0.1352969984283771,0.14100556278712673,0.08351020487067377,0.2776500439033693,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.88029834754025,37.29850303053127]}"
0000000000000000023f,0.05,0.04661628928008002,소규모,2016-12-06,2016,0.1105612019027038,0.06315232902697195,0.06213776701609776,0.15717749118278382,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.22835993712225,37.806595300066164]}"
00000000000000000240,0.05,0.07312563531130357,소규모,2016-12-15,2016,0.07658586507884109,0.04722013427534144,0.06362756666681152,0.14971150039014466,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.33688107945996,37.06252740278291]}"
00000000000000000156,0.06,0.11066107478009352,소규모,2016-01-15,2016,0.13472420362602952,0.1133581176433132,0.08871550133330042,0.24538527840612304,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.3104118556067,37.479341873753775]}"
00000000000000000158,0.06,-0.02696011820179907,소규모,2016-01-06,2016,0.12464179643527969,0.13502715465726756,0.13866108472889296,0.09768167823348062,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.4542292441293,38.45299550697579]}"
00000000000000000196,0.06,-0.052529125510744706,소규모,2016-03-04,2016,0.08928523799807596,0.05200266155733739,0.057639009267117375,0.03675611248733125,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.01167883963214,37.90398652617447]}"
000000000000000001d6,0.06,0.022838322127932048,소규모,2016-03-31,2016,0.09518167719240339,0.11337534722917675,0.09543651279452407,0.11801999932033544,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.31426897801795,38.00111466532063]}"
000000000000000001f9,0.06,0.08693199177335426,소규모,2016-04-10,2016,0.1259344201759047,0.07089728799437175,0.04825807870226962,0.21286641194925895,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.43608270059596,37.290436516725585]}"
000000000000000001fb,0.06,-0.14982513569953815,소규모,2016-04-11,2016,0.2095664215866193,0.11025817358149628,0.09909280268603499,0.05974128588708118,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.03114281573045,37.937050760485775]}"
000000000000000001fe,0.06,-0.14982513569953815,소규모,2016-04-11,2016,0.2095664215866193,0.11025817358149628,0.09909280268603499,0.05974128588708118,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.03114281573045,37.937050760485775]}"
00000000000000000227,0.06,0.17109337668723165,소규모,2016-06-05,2016,0.14363445512572073,0.09389478901429812,0.06352690948236386,0.3147278318129524,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.20065108317611,37.364256934665384]}"
0000000000000000023c,0.06,-0.0549251291065649,소규모,2016-11-29,2016,0.129643555493048,0.05666188166247547,0.11014761712885951,0.07471842638648311,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.00152100743239,37.45934280552906]}"
000000000000000001f7,0.08,-0.015742940612171435,소규모,2016-04-09,2016,0.14945598717734562,0.09985662685179156,0.08679617479314294,0.1337130465651742,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.50126830114206,38.33396872255616]}"
000000000000000001f8,0.08,-0.010931193320997873,소규모,2016-04-09,2016,0.13660449509370617,0.09739868270195795,0.08937119271777372,0.1256733017727083,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.49987260251234,38.336706610602974]}"
000000000000000001fc,0.08,0.017082974565418935,소규모,2016-04-15,2016,0.13034065056245095,0.09340921031609152,0.04497949151043349,0.14742362512786988,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.18577552206183,37.64013705774103]}"
00000000000000000214,0.08,0.11851528666486676,소규모,2016-05-20,2016,0.06162878269246867,0.11749025771552064,0.027731552042353932,0.18014406935733543,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.99838872073865,37.37639460773286]}"
00000000000000000166,0.09,0.053130040512564744,소규모,2016-01-25,2016,0.09537634518726841,0.0652124128491731,0.033424463885108766,0.14850638569983315,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.12994311777165,37.252106084070164]}"
0000000000000000019f,0.09,0.011619693732385951,소규모,2016-03-16,2016,0.04700478619571154,0.042633057006506665,0.03002746580733787,0.05862447992809749,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.19271834240205,37.550567094880456]}"
000000000000000001a8,0.09,0.02266362573143091,소규모,2016-03-16,2016,0.1416511096221665,0.11106162800204901,0.11342085233778068,0.16431473535359742,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.21378313577854,37.19201969737498]}"
000000000000000001ae,0.09,-0.01792004088351845,소규모,2016-03-17,2016,0.21559899201710903,0.07472852241386786,0.14374177555769055,0.19767895113359057,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.03978455357203,37.45300196383108]}"
000000000000000001bf,0.09,0.1732164318903509,소규모,2016-03-24,2016,0.12271410010720857,0.15527584486634466,0.05924226243537934,0.2959305319975595,Landsat-8,low,"{""type"":""Point"",""coordinates"":[128.0241400293223,37.446366821463535]}"
00000000000000000207,0.09,0.1745388911947232,소규모,2016-04-26,2016,0.06999549487470443,0.08670305624445454,0.06643328136584177,0.24453438606942762,Landsat-8,low,"{""type"":""Point"",""coordinates"":[128.0559690926418,37.97575575762969]}"
00000000000000000100,0.1,0.02893554393632551,소규모,2016-04-10,2016,0.05691127821844623,0.03218403720110994,0.010623287399605018,0.08584682215477174,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.1677250809975,37.528619399495405]}"
0000000000000000010c,0.1,0.0572696392375216,소규모,2016-06-10,2016,0.10176834188023526,0.11712900749901033,0.050965511358391266,0.15903798111775685,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.20918580259243,37.78423290828313]}"
00000000000000000157,0.1,-0.004623603204263388,소규모,2016-01-05,2016,0.13586460723760266,0.09642822441109701,0.1337032172422111,0.13124100403333927,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.0591147566387,37.41801585696573]}"
00000000000000000162,0.1,0.07354374202465469,소규모,2016-01-26,2016,0.11482893261297158,0.11863528593025201,0.10653740720174262,0.18837267463762628,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.61847777008612,37.98388915795117]}"
00000000000000000163,0.1,0.07911709065278838,소규모,2016-01-26,2016,0.12168567570603142,0.1139059787891928,0.10217132983042931,0.2008027663588198,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.6350522487018,37.95894048755714]}"
00000000000000000187,0.1,0.04604677203728365,소규모,2016-02-11,2016,0.06473108830930477,0.04821628243723226,0.020707146428397872,0.11077786034658842,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.22131901655885,37.024468975291754]}"
0000000000000000018e,0.1,-0.08261749906059127,소규모,2016-02-21,2016,0.19727753564015907,0.11786039828873451,0.15480198501455866,0.1146600365795678,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.19794440883668,37.914010585342616]}"
00000000000000000194,0.1,0.06318796995899681,소규모,2016-03-02,2016,0.13840763098991216,0.07047474382680147,0.06338867683573664,0.20159560094890897,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[128.809628516291,37.72743287906434]}"
00000000000000000198,0.1,0.0774738881307043,소규모,2016-03-04,2016,0.14660519587671292,0.07496847513175048,0.04324148920849873,0.22407908400741722,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.20865516956708,37.41499258645149]}"
00000000000000000199,0.1,0.0345978067694418,소규모,2016-03-04,2016,0.14290907986779103,0.0956957938664805,0.06560304627743874,0.17750688663723282,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.20645237364667,37.41752981495091]}"
0000000000000000019a,0.1,0.05867212606703397,소규모,2016-03-04,2016,0.10027284573802624,0.06852497467086414,0.06528886863107658,0.1589449718050602,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.34438128743186,38.164647737354706]}"
0000000000000000019b,0.1,0.127616035783766,소규모,2016-03-06,2016,0.08770706733903653,0.09131084978231188,0.11867039912091959,0.21532310312280253,Landsat-8,low,"{""type"":""Point"",""coordinates"":[128.73487614623104,37.30259648529834]}"
000000000000000001a0,0.1,0.06123738160928431,소규모,2016-03-15,2016,0.09235623788258267,0.10972507268315673,0.08310718401494405,0.15359361949186698,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.69485771203058,38.19102332008584]}"
000000000000000001a6,0.1,0.06150777759147841,소규모,2016-03-16,2016,0.12480998119807385,0.12836919576979383,0.07044650097641988,0.18631775878955226,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.51624841933481,37.66423403983385]}"
000000000000000001aa,0.1,0.1254328081960208,소규모,2016-03-17,2016,0.13844279026237258,0.100776739842005,0.07855936908612823,0.26387559845839337,Landsat-8,low,"{""type"":""Point"",""coordinates"":[127.69047887479613,37.613422583329836]}"
000000000000000001bc,0.1,0.03722405374053325,소규모,2016-03-24,2016,0.14438147410201838,0.13307634931335116,0.08704146943487304,0.18160552784255163,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.61942309950943,37.531508896978025]}"
000000000000000001bd,0.1,0.04047418496212593,소규모,2016-03-24,2016,0.1482700292117342,0.12881239576199746,0.0900083725740426,0.18874421417386014,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.6202792469117,37.52943541498818]}"
000000000000000001be,0.1,0.0128777778264349,소규모,2016-03-28,2016,0.1273071148736794,0.0716669915247949,0.058637479631156626,0.1401848927001143,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.57968359092114,37.150942458470645]}"
000000000000000001cd,0.1,0.06636913997472825,소규모,2016-03-30,2016,0.09991947830210586,0.05420742145137707,0.033258381359849404,0.1662886182768341,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.28745194428251,37.38137988271062]}"
000000000000000001d0,0.1,0.01608536280294369,소규모,2016-03-30,2016,0.09689430393898212,0.0689268262580286,0.11139787643592439,0.1129796667419258,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.24506818876952,38.097453543580336]}"
000000000000000001d1,0.1,0.018666388180093516,소규모,2016-03-30,2016,0.10464215451509477,0.08090532639770398,0.1222738415707231,0.12330854269518829,Landsat-8,unburned,"{""type"":""Point"",""coordinates"":[127.2461027002139,38.09459525980506]}"
