system:index,area_ha,fire_class,fire_date_str,fire_year,ndvi_post1,ndvi_post2,ndvi_post3,ndvi_pre,sensor,.geo
000000000000000000a4,0.2,소규모,2015-03-22,2015,0.14047225502569718,0.13471314184844332,0.14803593992062733,0.16006626507460495,Landsat-8,"{""type"":""Point"",""coordinates"":[127.14029269131667,37.78226644471856]}"
000000000000000000a7,0.2,소규모,2015-03-24,2015,0.1428118823322718,0.14705737470356645,0.15506457435244125,0.14800282008135396,Landsat-8,"{""type"":""Point"",""coordinates"":[127.01147372098369,37.340579108071594]}"
000000000000000000aa,0.2,소규모,2015-03-24,2015,0.267347645741491,0.19512505318717271,0.17573164827251847,0.17867792075070124,Landsat-8,"{""type"":""Point"",""coordinates"":[128.16374110600253,37.81315017861473]}"
000000000000000000ac,0.2,소규모,2015-03-25,2015,0.30023966485516906,0.23108745199714928,0.20887664821299978,0.2224674680433745,Landsat-8,"{""type"":""Point"",""coordinates"":[129.01844375952282,37.24956439646971]}"
000000000000000000ae,0.2,소규모,2015-03-25,2015,0.27296564597981693,0.17060991260901454,0.15230680005138214,0.14786012994179035,Landsat-8,"{""type"":""Point"",""coordinates"":[128.55756445194183,37.346045965963114]}"
000000000000000000c9,0.2,소규모,2015-04-12,2015,0.17813132326996933,0.14616017456318398,0.13894540030948513,0.13704909686285432,Landsat-8,"{""type"":""Point"",""coordinates"":[127.41606579596704,38.246441027978065]}"
000000000000000000d6,0.2,소규모,2015-04-26,2015,0.16779142108303233,0.09077502868028556,0.08372670157173423,0.1024627599581451,Landsat-8,"{""type"":""Point"",""coordinates"":[127.58375475018295,38.138000149459316]}"
000000000000000000d7,0.2,소규모,2015-05-11,2015,0.09120909192164503,0.10507044974748335,0.10712935665527752,0.13330988906383803,Landsat-8,"{""type"":""Point"",""coordinates"":[127.21516099800407,37.91589232598717]}"
000000000000000000d8,0.2,소규모,2015-04-26,2015,0.24530073041679074,0.17790191927292096,0.15986521285467392,0.1762742303682204,Landsat-8,"{""type"":""Point"",""coordinates"":[128.98233841829307,37.58071507710281]}"
000000000000000000e1,0.2,소규모,2015-05-05,2015,0.19706424284917948,0.15746562179095278,0.15343020760631035,0.15207922526509368,Landsat-8,"{""type"":""Point"",""coordinates"":[128.78772095281542,37.57611328481565]}"
000000000000000000eb,0.2,소규모,2015-05-17,2015,0.23974746839382963,0.16087541727756755,0.16055961375772632,0.15327850147692296,Landsat-8,"{""type"":""Point"",""coordinates"":[128.38518006431664,37.83867407304464]}"
000000000000000000f2,0.2,소규모,2015-05-24,2015,0.16568233862628196,0.1447290958154116,0.1248839309470637,0.19036231542069615,Landsat-8,"{""type"":""Point"",""coordinates"":[127.08144593471435,38.14286502870862]}"
00000000000000000108,0.2,소규모,2015-05-31,2015,0.22899037179188553,0.14786795336006828,0.1397295660618182,0.16293788414166177,Landsat-8,"{""type"":""Point"",""coordinates"":[128.19604729313474,37.638772572818674]}"
0000000000000000014e,0.2,소규모,2015-11-04,2015,0.15803361765418106,0.12415994638212138,0.14092195539363606,0.15489818193992114,Landsat-8,"{""type"":""Point"",""coordinates"":[128.25543360096455,37.92676807345653]}"
00000000000000000102,0.25,소규모,2015-05-29,2015,0.21707283499477656,0.15070235588842587,0.15761255732168242,0.1786709003892632,Landsat-8,"{""type"":""Point"",""coordinates"":[129.11669559213445,37.14659483494353]}"
0000000000000000012b,0.25,소규모,2015-06-10,2015,0.1826545243009359,0.1440327446542471,0.14166722395766512,0.13829689925309438,Landsat-8,"{""type"":""Point"",""coordinates"":[128.3792672963198,38.1635463393945]}"
00000000000000000086,0.3,소규모,2015-03-15,2015,0.19311010138606277,0.11642275341898707,0.10051179416238507,0.12261665860680705,Landsat-8,"{""type"":""Point"",""coordinates"":[129.05992677662303,37.47358071519271]}"
00000000000000000094,0.3,소규모,2015-03-21,2015,0.2588928300730045,0.15605810195887734,0.15267028318752007,0.14490500928946506,Landsat-8,"{""type"":""Point"",""coordinates"":[127.72345838618737,38.102528000579156]}"
0000000000000000009d,0.3,소규모,2015-03-22,2015,0.3252445281067938,0.1627651998415255,0.14284414666567832,0.15193321335580187,Landsat-8,"{""type"":""Point"",""coordinates"":[128.2254015553696,37.60947181979648]}"
000000000000000000b0,0.3,소규모,2015-03-26,2015,0.30076415845606447,0.23935158354688335,0.1636410399617734,0.18820028588768664,Landsat-8,"{""type"":""Point"",""coordinates"":[129.0965850463834,37.46191124773584]}"
000000000000000000cb,0.3,소규모,2015-04-13,2015,0.23354008027652867,0.13637510257472124,0.14523912539054967,0.134169522277447,Landsat-8,"{""type"":""Point"",""coordinates"":[127.65949258157572,38.17125166601486]}"
000000000000000000d0,0.3,소규모,2015-04-24,2015,0.2133556046317234,0.1846567628276964,0.17976260596909485,0.1803659914738322,Landsat-8,"{""type"":""Point"",""coordinates"":[128.7373018972041,37.51967444278219]}"
000000000000000000ea,0.3,소규모,2015-05-17,2015,0.27030554437980414,0.21032894285450207,0.21039978630588707,0.20996716272068625,Landsat-8,"{""type"":""Point"",""coordinates"":[128.7192469970387,37.988852137423656]}"
000000000000000000f5,0.3,소규모,2015-05-26,2015,0.14748849149586582,0.15259581128488978,0.14409723313810432,0.20627537222780154,Landsat-8,"{""type"":""Point"",""coordinates"":[127.16231619141968,37.780652250137216]}"
000000000000000000fe,0.3,소규모,2015-05-28,2015,0.22267309098830992,0.14294067554492837,0.13592294073875213,0.13840200369256353,Landsat-8,"{""type"":""Point"",""coordinates"":[128.52278792282598,37.319616874019346]}"
0000000000000000011b,0.3,소규모,2015-06-04,2015,0.15746005306377217,0.13318255226513184,0.1214344807689639,0.14218789994951492,Landsat-8,"{""type"":""Point"",""coordinates"":[127.06118823862857,38.15505621098875]}"
00000000000000000127,0.3,소규모,2015-06-08,2015,0.17613042753163707,0.1720470188658564,0.16247699305430463,0.19196473145315135,Landsat-8,"{""type"":""Point"",""coordinates"":[127.14455113282273,37.960242545064744]}"
00000000000000000146,0.3,소규모,2015-10-17,2015,0.12144346055800533,0.11549649454419372,0.11418308430136957,0.1832481976529289,Landsat-8,"{""type"":""Point"",""coordinates"":[127.03641347317563,37.4264480170578]}"
0000000000000000014d,0.3,소규모,2015-11-03,2015,0.10355424874097978,0.09618517317830322,0.09962535372262946,0.14148133568507829,Landsat-8,"{""type"":""Point"",""coordinates"":[127.52478759785218,37.54832862615163]}"
0000000000000000007d,0.4,소규모,2015-03-14,2015,0.3187962440439682,0.14364617125900303,0.137390849123676,0.1486192751984075,Landsat-8,"{""type"":""Point"",""coordinates"":[127.36338597612163,37.44912254591456]}"
000000000000000000fb,0.4,소규모,2015-05-27,2015,0.14473657196038883,0.08742615688142152,0.0827444635283858,0.11832557522106955,Landsat-8,"{""type"":""Point"",""coordinates"":[127.26383208600241,37.40313583675038]}"
0000000000000000012c,0.4,소규모,2015-06-10,2015,0.23553381107950816,0.20935149314411305,0.21832369758212194,0.20894649777445026,Landsat-8,"{""type"":""Point"",""coordinates"":[128.67426358561156,37.43093387271756]}"
00000000000000000088,0.5,소규모,2015-03-16,2015,0.20500281568943682,0.14039770952159353,0.14351466263357382,0.16598705238989936,Landsat-8,"{""type"":""Point"",""coordinates"":[128.99555965291654,37.09360733712543]}"
0000000000000000008c,0.5,소규모,2015-03-17,2015,0.23673229155277126,0.3095119688525661,0.2273065963630204,0.26622422830983206,Landsat-8,"{""type"":""Point"",""coordinates"":[129.23514269341715,37.21093966314476]}"
000000000000000000cc,0.5,소규모,2015-04-23,2015,0.32750148375455773,0.18300369867222874,0.19028070433082567,0.1943620968195102,Landsat-8,"{""type"":""Point"",""coordinates"":[128.37534774649382,38.36286369738248]}"
000000000000000000d5,0.5,소규모,2015-04-25,2015,0.22290457025712757,0.14108712224365455,0.12748769766979312,0.16051149333699777,Landsat-8,"{""type"":""Point"",""coordinates"":[127.23528046195719,37.65484763211634]}"
000000000000000000dd,0.5,소규모,2015-04-28,2015,0.14295665116655748,0.11587400995770404,0.11792408964759372,0.13188202110720054,Landsat-8,"{""type"":""Point"",""coordinates"":[127.05201140866056,38.01067943708027]}"
000000000000000000de,0.5,소규모,2015-04-29,2015,0.24083305963915336,0.18012532295763398,0.17568663223744746,0.16145950927022848,Landsat-8,"{""type"":""Point"",""coordinates"":[128.00113552698758,38.090515182341164]}"
000000000000000000ef,0.5,소규모,2015-05-23,2015,0.21495239581252887,0.17888367631307345,0.17199874436351417,0.17060867108439,Landsat-8,"{""type"":""Point"",""coordinates"":[128.35583472028392,37.35861617183277]}"
000000000000000000f7,0.5,소규모,2015-05-25,2015,0.20613550595069655,0.14333506128220622,0.12398080808003158,0.1400134837696937,Landsat-8,"{""type"":""Point"",""coordinates"":[128.06262207141353,37.617252951134745]}"
00000000000000000104,0.5,소규모,2015-05-31,2015,0.18753580066114484,0.16338813170859304,0.15381580542836676,0.14744050196394984,Landsat-8,"{""type"":""Point"",""coordinates"":[128.8849917831953,37.384327348506936]}"
00000000000000000114,0.5,소규모,2015-06-03,2015,0.1811776246991547,0.13196197134992296,0.12994994005623325,0.12385568712854685,Landsat-8,"{""type"":""Point"",""coordinates"":[128.21662158539536,37.93683672363521]}"
00000000000000000122,0.5,소규모,2015-06-06,2015,0.25079962909701753,0.15586831802660997,0.165241605789398,0.1782614465892024,Landsat-8,"{""type"":""Point"",""coordinates"":[127.38632359194057,38.0944391912682]}"
00000000000000000125,0.5,소규모,2015-06-07,2015,0.17825467469352424,0.17475118562992004,0.17370845630316328,0.17723512258981966,Landsat-8,"{""type"":""Point"",""coordinates"":[127.31044306931408,37.89200492164387]}"
0000000000000000012d,0.5,소규모,2015-06-11,2015,0.20520901816417603,0.1667006564705098,0.1509297346900797,0.19641411756719537,Landsat-8,"{""type"":""Point"",""coordinates"":[127.9553762319771,37.842392963323235]}"
00000000000000000148,0.5,소규모,2015-10-24,2015,0.19057536326164182,0.18323299434583323,0.18915473506332545,0.21511132538882385,Landsat-8,"{""type"":""Point"",""coordinates"":[128.71150599760992,37.565870729695895]}"
00000000000000000109,0.6,소규모,2015-06-01,2015,0.12436014221020208,0.15301296456342858,0.141843892589977,0.14707980003716753,Landsat-8,"{""type"":""Point"",""coordinates"":[127.09412761811036,37.6992469013055]}"
000000000000000000f1,0.7,소규모,2015-05-21,2015,0.22203215768682355,0.19303545919400897,0.1988625298580314,0.1733752351061737,Landsat-8,"{""type"":""Point"",""coordinates"":[128.80326983818878,37.5881974486705]}"
000000000000000000fd,0.7,소규모,2015-05-28,2015,0.16107530072167253,0.12987345744629902,0.12242148580326911,0.15642888049713047,Landsat-8,"{""type"":""Point"",""coordinates"":[127.20345585773876,37.74891682793984]}"
00000000000000000082,0.8,소규모,2015-03-14,2015,0.26026893923654204,0.1879686070301191,0.18005925090507102,0.19597233975865744,Landsat-8,"{""type"":""Point"",""coordinates"":[127.75856042968012,37.62888674578319]}"
00000000000000000144,0.8,소규모,2015-10-17,2015,0.15332921719358192,0.11503790482673988,0.12211635210600169,0.129221919003835,Landsat-8,"{""type"":""Point"",""coordinates"":[128.63182632088592,37.85032124499625]}"
0000000000000000006a,0.9,소규모,2015-03-06,2015,0.24992024973991916,0.2633686418993055,0.24267800732973865,0.26308944836603193,Landsat-8,"{""type"":""Point"",""coordinates"":[129.31949550804518,37.11506007229356]}"
00000000000000000072,0.9,소규모,2015-03-08,2015,0.3138973895369053,0.1928392255044384,0.2293748549268866,0.18527070952090544,Landsat-8,"{""type"":""Point"",""coordinates"":[128.46968894748156,38.33249721920852]}"
000000000000000000b8,0.9,소규모,2015-03-27,2015,0.2170375148715238,0.17449755415316262,0.17490855829878568,0.17317793891807082,Landsat-8,"{""type"":""Point"",""coordinates"":[128.46611720753776,38.34888441557993]}"
0000000000000000005e,1.0,소규모,2015-02-12,2015,0.2744419070726354,0.19725226227487405,0.19799896915040846,0.18208438627867712,Landsat-8,"{""type"":""Point"",""coordinates"":[128.39431230327412,37.22617195234332]}"
000000000000000000a1,1.0,소규모,2015-03-22,2015,0.22927035512356986,0.11377125441203685,0.1132713732577319,0.12157955124799061,Landsat-8,"{""type"":""Point"",""coordinates"":[127.401127807438,37.63831774451122]}"
000000000000000000cf,1.0,소규모,2015-04-23,2015,0.19623031979282293,0.1175436507722641,0.12639565192036248,0.10564685815310362,Landsat-8,"{""type"":""Point"",""coordinates"":[128.38916650065843,38.05305427439117]}"
000000000000000000d3,1.0,소규모,2015-04-25,2015,0.2481891169472412,0.14159714705518284,0.13298868902615615,0.1584307152022544,Landsat-8,"{""type"":""Point"",""coordinates"":[127.40167627686759,37.79963910242279]}"
000000000000000000db,1.0,소규모,2015-04-27,2015,0.20802251990400186,0.1357911516099091,0.1295576655434944,0.13752367627985512,Landsat-8,"{""type"":""Point"",""coordinates"":[127.51674337955176,37.349314487035286]}"
000000000000000000e4,1.0,소규모,2015-05-05,2015,0.317565220968672,0.19536112607663925,0.18466384980993578,0.1722023599781466,Landsat-8,"{""type"":""Point"",""coordinates"":[127.71931588130876,37.21603195654779]}"
000000000000000000ee,1.0,소규모,2015-05-21,2015,0.1871271154418315,0.12693748934549356,0.11025728762713535,0.11996795043213518,Landsat-8,"{""type"":""Point"",""coordinates"":[127.89631543852424,37.6881169850761]}"
00000000000000000117,1.0,소규모,2015-06-03,2015,0.20655512824807004,0.16817005234943103,0.1602380192931424,0.19702261463706064,Landsat-8,"{""type"":""Point"",""coordinates"":[127.56336774016658,37.748974796253535]}"
0000000000000000011c,1.0,소규모,2015-06-04,2015,0.21649954066469188,0.18674186559727962,0.18220705999908146,0.18165479881505964,Landsat-8,"{""type"":""Point"",""coordinates"":[127.37617467794294,38.19492949260865]}"
0000000000000000012a,1.0,소규모,2015-06-10,2015,0.21012689122504316,0.16531650289909816,0.1449612016757426,0.17048243664564253,Landsat-8,"{""type"":""Point"",""coordinates"":[127.86722872235258,37.54189860243256]}"
000000000000000000b3,1.5,소규모,2015-03-26,2015,0.2519245090702118,0.14452328601331765,0.13920812520852865,0.13469028302874872,Landsat-8,"{""type"":""Point"",""coordinates"":[128.16147142356633,37.24110102267026]}"
00000000000000000111,1.5,소규모,2015-06-03,2015,0.12436014221020208,0.15301296456342858,0.141843892589977,0.14707980003716753,Landsat-8,"{""type"":""Point"",""coordinates"":[127.09412761811036,37.6992469013055]}"
0000000000000000009b,2.0,소규모,2015-03-22,2015,0.20270761450911803,0.1660219440817215,0.16168213153386726,0.17190294970044806,Landsat-8,"{""type"":""Point"",""coordinates"":[127.35849880136706,37.99869783254967]}"
000000000000000000a3,2.0,소규모,2015-03-22,2015,0.31667736269960267,0.15406712162452973,0.1284055672842628,0.14371662560314674,Landsat-8,"{""type"":""Point"",""coordinates"":[128.0018534422572,37.87015532648198]}"
000000000000000000d2,2.0,소규모,2015-04-25,2015,0.20413269602238207,0.09936091401273707,0.09788706878146751,0.10820955916253196,Landsat-8,"{""type"":""Point"",""coordinates"":[127.61965943186529,38.305568707946755]}"
000000000000000000d9,2.0,소규모,2015-04-28,2015,0.24087896190131072,0.16017753961261771,0.1633510532252143,0.16772005192681244,Landsat-8,"{""type"":""Point"",""coordinates"":[128.11238563917,37.732476122355784]}"
0000000000000000011a,2.0,소규모,2015-06-04,2015,0.2664722114142206,0.1618427446045077,0.15796577504606174,0.1823599006891133,Landsat-8,"{""type"":""Point"",""coordinates"":[127.98749067776404,37.908748846099556]}"
00000000000000000099,3.0,소규모,2015-03-22,2015,0.31932815702313416,0.17245091288285685,0.1508791036406715,0.1595239174177623,Landsat-8,"{""type"":""Point"",""coordinates"":[127.72391321449484,37.34832010750037]}"
0000000000000000009f,3.0,소규모,2015-03-23,2015,0.24390714281821388,0.1703028104911174,0.1747109285896074,0.16811233298595055,Landsat-8,"{""type"":""Point"",""coordinates"":[128.12987869260266,38.161504071112034]}"
000000000000000000a0,3.0,소규모,2015-03-23,2015,0.24749853986272932,0.16855246976044425,0.15106059156835938,0.16769819666492217,Landsat-8,"{""type"":""Point"",""coordinates"":[128.00618768848113,37.74891236883879]}"
000000000000000000f3,3.0,소규모,2015-05-24,2015,0.23430365128994662,0.21013192636015338,0.20372424933251349,0.20904928834915773,Landsat-8,"{""type"":""Point"",""coordinates"":[127.30324162111278,37.96513417892038]}"
0000000000000000015c,0.33,소규모,2016-01-12,2016,0.10389635265182308,0.09816023288123868,0.09116129642448427,0.15931524279563244,Landsat-8,"{""type"":""Point"",""coordinates"":[127.44859493815196,37.295528810128616]}"
0000000000000000017b,0.13,소규모,2016-02-05,2016,0.14019568071577437,0.12883138205522385,0.11092793573024168,0.11363850768557249,Landsat-8,"{""type"":""Point"",""coordinates"":[127.09232168218371,37.89287890545034]}"
0000000000000000017c,0.13,소규모,2016-02-05,2016,0.13778880575619373,0.12217114147162554,0.10569459127828032,0.102871810237481,Landsat-8,"{""type"":""Point"",""coordinates"":[127.09051128715602,37.89662900943629]}"
